DEPTH,AC,CAL,CNL,DEN,DEN_QYZ,DEN_QYZ_S,GR,GR_QYZ,GR_QYZ_S,ILD,ILM,LL8,RLLD,RLLD_QYZ,RLLD_QYZ_S,RLLS,RPL,SP,SP_S,LAYER,FACIES
1113.5,90.646,10.45,25.511,1.962,1.962,2.402,94.309,94.309,107.114,4.425,4.589,5.105,4.272,4.272,3.539,3.561,18.785,73.754,80.085,P16,J
1113.55,90.168,10.519,25.467,1.965,1.965,2.406,93.424,93.424,106.516,4.486,4.714,5.2,4.359,4.359,3.592,3.656,19.033,73.58,79.896,P16,J
1113.6,89.671,10.577,25.467,1.965,1.965,2.406,92.539,92.539,105.919,4.542,4.802,5.2,4.446,4.446,3.645,3.723,19.844,73.406,79.708,P16,J
1113.65,89.18,10.612,25.441,1.965,1.965,2.406,91.766,91.766,105.397,4.802,4.892,5.2,4.534,4.534,3.698,3.791,20.582,73.179,79.462,P16,J
1113.7,88.709,10.609,25.373,1.963,1.963,2.403,91.107,91.107,104.952,4.892,4.984,5.2,4.621,4.621,3.751,3.86,20.962,72.9,79.16,P16,J
1113.75,88.234,10.569,25.302,1.962,1.962,2.402,90.447,90.447,104.506,4.984,5.077,5.161,4.708,4.708,3.804,4.003,20.962,72.621,78.858,P16,J
1113.8,87.72,10.507,25.251,1.962,1.962,2.402,89.897,89.897,104.134,5.077,5.077,5.1,4.779,4.779,3.847,4.076,20.582,72.351,78.565,P16,J
1113.85,87.223,10.454,25.205,1.966,1.966,2.407,89.346,89.346,103.762,5.077,5.173,5.012,4.85,4.85,3.89,4.076,20.582,72.08,78.272,P16,J
1113.9,86.857,10.435,25.146,1.974,1.974,2.416,88.925,88.925,103.478,5.077,5.173,4.92,4.904,4.904,3.922,4.076,20.091,71.811,77.98,P16,J
1113.95,86.672,10.442,25.08,1.979,1.979,2.421,88.634,88.634,103.281,5.077,5.217,4.92,4.94,4.94,3.944,4.076,19.844,71.542,77.69,P16,J
1114.0,86.589,10.432,25.025,1.973,1.973,2.415,88.343,88.343,103.085,5.077,5.27,4.92,4.976,4.976,3.966,4.076,19.535,71.274,77.399,P16,J
1114.05,86.505,10.382,24.985,1.955,1.955,2.394,88.115,88.115,102.931,5.077,5.469,4.92,5.012,5.012,3.988,4.076,19.301,71.002,77.105,P16,J
1114.1,86.433,10.311,24.959,1.933,1.933,2.369,87.888,87.888,102.777,5.077,5.469,4.92,5.049,5.049,4.01,4.076,19.131,70.731,76.811,P16,J
1114.15,86.462,10.245,24.954,1.916,1.916,2.35,87.742,87.742,102.678,5.077,5.571,4.92,5.049,5.049,4.01,4.076,18.785,70.456,76.513,P16,J
1114.2,86.633,10.17,24.994,1.908,1.908,2.341,87.677,87.677,102.635,5.173,5.782,4.92,5.012,5.012,3.988,4.076,18.445,70.178,76.212,P16,J
1114.25,86.885,10.059,25.101,1.906,1.906,2.338,87.612,87.612,102.591,5.27,5.891,5.012,4.976,4.976,3.966,4.076,18.865,69.9,75.911,P16,J
1114.3,87.139,9.928,25.27,1.906,1.906,2.338,87.3,87.3,102.381,5.368,5.891,5.012,4.976,4.976,3.966,4.151,19.131,69.664,75.655,P16,J
1114.35,87.357,9.829,25.467,1.907,1.907,2.34,86.989,86.989,102.17,5.571,6.001,5.2,4.976,4.976,3.966,4.186,19.486,69.427,75.399,P16,J
1114.4,87.526,9.79,25.646,1.908,1.908,2.341,86.417,86.417,101.784,5.61,6.043,5.2,4.994,4.994,3.977,4.231,20.582,69.152,75.101,P16,J
1114.45,87.643,9.784,25.795,1.906,1.906,2.338,85.586,85.586,101.223,5.676,6.114,5.297,5.031,5.031,3.999,4.277,20.582,68.837,74.76,P16,J
1114.5,87.734,9.774,25.958,1.903,1.903,2.335,84.755,84.755,100.661,5.82,6.311,5.395,5.067,5.067,4.021,4.322,20.962,68.522,74.419,P16,J
1114.55,87.841,9.741,26.18,1.903,1.903,2.335,83.795,83.795,100.012,5.891,6.464,5.657,5.104,5.104,4.043,4.383,20.962,67.988,73.841,P16,J
1114.6,87.979,9.692,26.404,1.903,1.903,2.335,82.834,82.834,99.363,6.322,6.834,5.866,5.141,5.141,4.066,4.564,21.399,67.453,73.262,P16,J
1114.65,88.124,9.639,26.475,1.895,1.895,2.326,82.336,82.336,99.027,6.633,7.226,6.075,5.197,5.197,4.1,4.834,21.742,66.919,72.684,P16,J
1114.7,88.257,9.574,26.291,1.886,1.886,2.316,82.301,82.301,99.003,6.943,7.361,6.252,5.274,5.274,4.147,5.104,22.971,66.386,72.106,P16,J
1114.75,88.387,9.479,25.919,1.895,1.895,2.326,82.265,82.265,98.979,7.253,7.639,6.607,5.35,5.35,4.193,5.374,25.165,65.852,71.528,P16,J
1114.8,88.522,9.363,25.508,1.934,1.934,2.37,82.208,82.208,98.941,7.563,7.929,7.26,5.414,5.414,4.232,5.644,27.069,65.317,70.949,P16,J
1114.85,88.658,9.266,25.129,1.987,1.987,2.431,82.151,82.151,98.902,7.873,8.013,7.798,5.479,5.479,4.271,5.914,30.774,64.782,70.369,P16,J
1114.9,88.791,9.2,24.762,2.023,2.023,2.471,82.003,82.003,98.802,8.184,8.229,7.952,5.696,5.696,4.402,6.184,36.145,64.25,69.794,P16,J
1114.95,88.927,9.114,24.385,2.034,2.034,2.484,81.764,81.764,98.641,8.494,8.786,8.241,6.065,6.065,4.625,6.454,41.237,63.723,69.222,P16,J
1115.0,89.065,8.972,24.004,2.033,2.033,2.483,81.525,81.525,98.479,8.804,9.029,8.71,6.434,6.434,4.849,6.724,50.312,63.195,68.651,P16,J
1115.05,89.193,8.813,23.617,2.03,2.03,2.479,80.714,80.714,97.931,9.114,9.198,8.872,7.013,7.013,5.2,6.994,59.387,62.647,68.057,P16,J
1115.1,89.321,8.693,23.226,2.02,2.02,2.468,79.903,79.903,97.384,9.424,9.546,8.71,7.592,7.592,5.551,7.264,63.908,62.098,67.463,P16,J
1115.15,89.465,8.608,22.881,1.997,1.997,2.442,78.932,78.932,96.728,9.734,9.725,8.71,8.171,8.171,5.901,7.534,63.908,61.714,67.048,P16,J
1115.2,89.614,8.519,22.643,1.967,1.967,2.408,77.801,77.801,95.963,10.045,9.725,8.551,8.75,8.75,6.252,7.69,63.912,61.495,66.81,P16,J
1115.25,89.729,8.436,22.505,1.944,1.944,2.382,76.669,76.669,95.199,10.355,9.983,8.551,9.329,9.329,6.603,8.207,66.15,61.275,66.572,P16,J
1115.3,89.828,8.4,22.393,1.931,1.931,2.367,75.581,75.581,94.465,10.665,10.093,8.829,9.908,9.908,6.954,8.569,68.751,61.036,66.313,P16,J
1115.35,90.006,8.411,22.258,1.919,1.919,2.353,74.494,74.494,93.73,10.975,10.475,9.204,10.487,10.487,7.305,8.932,65.085,60.797,66.054,P16,J
1115.4,90.323,8.43,22.12,1.902,1.902,2.334,73.696,73.696,93.192,11.285,10.672,9.376,10.955,10.955,7.589,9.295,62.753,60.546,65.782,P16,J
1115.45,90.698,8.434,22.022,1.881,1.881,2.31,73.189,73.189,92.849,11.494,10.872,9.582,11.31,11.31,7.804,9.658,53.234,60.283,65.498,P16,J
1115.5,90.972,8.435,21.978,1.867,1.867,2.294,72.682,72.682,92.506,11.929,10.872,9.908,11.666,11.666,8.019,9.91,53.236,60.02,65.213,P16,J
1115.55,91.082,8.444,21.987,1.863,1.863,2.29,72.732,72.732,92.54,12.381,10.872,10.469,11.972,11.972,8.205,10.091,69.993,60.037,65.232,P16,J
1115.6,91.113,8.452,22.04,1.867,1.867,2.294,72.783,72.783,92.574,12.849,10.872,10.864,12.278,12.278,8.39,10.464,77.978,60.054,65.25,P16,J
1115.65,91.167,8.453,22.102,1.869,1.869,2.296,72.993,72.993,92.716,13.09,10.672,11.272,12.594,12.594,8.582,10.85,87.504,60.082,65.281,P16,J
1115.7,91.254,8.454,22.128,1.869,1.869,2.296,73.364,73.364,92.967,13.335,9.723,11.695,12.919,12.919,8.779,11.666,99.094,60.121,65.322,P16,J
1115.75,91.32,8.456,22.124,1.868,1.868,2.295,73.735,73.735,93.217,13.335,9.198,11.912,13.245,13.245,8.976,12.097,100.916,60.159,65.364,P16,J
1115.8,91.338,8.45,22.136,1.868,1.868,2.295,74.304,74.304,93.602,12.662,8.863,11.482,13.491,13.491,9.125,12.318,90.979,60.371,65.594,P16,J
1115.85,91.312,8.435,22.15,1.867,1.867,2.294,74.873,74.873,93.987,12.1,8.7,11.064,13.736,13.736,9.274,12.544,78.038,60.584,65.824,P16,J
1115.9,91.253,8.422,22.081,1.865,1.865,2.292,75.292,75.292,94.27,11.539,8.54,10.093,13.988,13.988,9.426,12.773,61.628,60.954,66.225,P16,J
1115.95,91.175,8.414,21.905,1.863,1.863,2.29,75.561,75.561,94.451,10.977,8.077,9.55,14.245,14.245,9.582,12.771,57.265,61.483,66.798,P16,J
1116.0,91.11,8.402,21.691,1.862,1.862,2.288,75.83,75.83,94.633,10.475,7.783,9.211,14.502,14.502,9.738,12.097,54.216,62.012,67.37,P16,J
1116.05,91.064,8.402,21.46,1.863,1.863,2.29,76.288,76.288,94.942,9.841,7.639,8.872,14.082,14.082,9.483,11.051,49.49,62.909,68.342,P16,J
1116.1,90.994,8.441,21.145,1.864,1.864,2.291,76.745,76.745,95.251,9.261,7.361,8.395,13.661,13.661,9.228,10.476,47.704,63.806,69.313,P16,J
1116.15,90.894,8.515,20.78,1.865,1.865,2.292,77.186,77.186,95.549,8.684,7.226,8.395,13.119,13.119,8.9,9.946,45.163,64.605,70.178,P16,J
1116.2,90.865,8.579,20.542,1.867,1.867,2.294,77.611,77.611,95.836,8.105,6.834,8.241,12.454,12.454,8.497,9.414,46.858,65.304,70.935,P16,J
1116.25,90.984,8.611,20.524,1.871,1.871,2.299,78.036,78.036,96.123,7.529,6.585,8.241,11.79,11.79,8.095,8.887,54.216,66.004,71.693,P16,J
1116.3,91.156,8.632,20.661,1.88,1.88,2.309,78.604,78.604,96.506,6.954,6.003,7.518,11.126,11.126,7.692,8.357,58.319,66.52,72.251,P16,J
1116.35,91.273,8.655,20.981,1.894,1.894,2.325,79.171,79.171,96.889,6.375,5.782,6.853,10.461,10.461,7.289,7.827,62.743,67.035,72.809,P16,J
1116.4,91.472,8.662,21.659,1.909,1.909,2.342,79.889,79.889,97.374,5.797,5.782,5.702,9.797,9.797,6.887,7.298,56.24,67.597,73.418,P16,J
1116.45,91.979,8.678,22.667,1.92,1.92,2.354,80.758,80.758,97.961,5.173,5.571,4.92,9.133,9.133,6.484,6.766,53.228,68.205,74.076,P16,J
1116.5,92.748,8.801,23.606,1.925,1.925,2.36,81.626,81.626,98.548,4.984,5.469,4.487,8.469,8.469,6.082,6.238,50.392,68.813,74.734,P16,J
1116.55,93.539,9.096,24.143,1.922,1.922,2.357,83.846,83.846,100.048,4.802,5.368,4.246,7.805,7.805,5.68,5.708,41.233,69.385,75.353,P16,J
1116.6,94.267,9.507,24.36,1.914,1.914,2.348,86.066,86.066,101.547,4.627,5.173,3.945,7.14,7.14,5.277,5.179,25.157,69.956,75.972,P16,J
1116.65,94.995,9.935,24.542,1.908,1.908,2.341,87.92,87.92,102.799,4.542,5.077,3.802,6.476,6.476,4.875,4.649,17.789,70.542,76.606,P16,J
1116.7,95.611,10.341,24.79,1.903,1.903,2.335,89.406,89.406,103.803,4.459,4.984,3.802,5.811,5.811,4.472,4.117,17.779,71.141,77.256,P16,J
1116.75,95.843,10.717,25.031,1.896,1.896,2.327,90.893,90.893,104.807,4.459,4.876,3.802,5.147,5.147,4.07,3.59,15.936,71.741,77.905,P16,J
1116.8,95.658,11.011,25.221,1.889,1.889,2.319,92.708,92.708,106.033,4.459,4.714,3.945,4.512,4.512,3.685,2.943,16.23,72.214,78.417,P16,J
1116.85,95.333,11.167,25.348,1.89,1.89,2.32,94.524,94.524,107.259,4.377,4.542,4.065,3.877,3.877,3.3,2.888,16.529,72.687,78.93,P16,J
1116.9,95.082,11.213,25.343,1.902,1.902,2.334,96.017,96.017,108.267,4.377,4.459,4.325,3.578,3.578,3.119,2.955,16.834,72.978,79.245,P16,J
1116.95,94.865,11.219,25.175,1.923,1.923,2.358,97.187,97.187,109.058,4.377,4.377,4.406,3.617,3.617,3.142,3.043,17.147,73.087,79.363,P16,J
1117.0,94.596,11.192,24.923,1.944,1.944,2.382,98.358,98.358,109.849,4.377,4.296,4.488,3.656,3.656,3.166,3.132,17.783,73.196,79.48,P16,J
1117.05,94.302,11.09,24.674,1.957,1.957,2.396,98.267,98.267,109.787,4.296,4.296,4.571,3.752,3.752,3.224,3.22,18.111,73.255,79.544,P16,J
1117.1,94.036,10.935,24.41,1.962,1.962,2.402,98.176,98.176,109.726,4.296,4.296,5.012,3.847,3.847,3.282,3.309,18.113,73.314,79.608,P16,J
1117.15,93.784,10.826,24.112,1.96,1.96,2.4,98.085,98.085,109.665,4.217,4.296,5.012,3.917,3.917,3.324,3.397,19.041,73.341,79.638,P16,J
1117.2,93.518,10.813,23.865,1.958,1.958,2.398,97.996,97.996,109.604,4.169,4.272,5.012,3.96,3.96,3.35,3.486,19.484,73.338,79.634,P16,J
1117.25,93.243,10.842,23.745,1.964,1.964,2.404,97.906,97.906,109.544,4.063,4.217,5.105,4.003,4.003,3.376,3.574,19.484,73.334,79.63,P16,J
1117.3,92.977,10.847,23.679,1.979,1.979,2.421,97.653,97.653,109.373,4.063,4.217,5.027,4.171,4.171,3.478,3.663,19.484,73.329,79.624,P16,J
1117.35,92.715,10.84,23.561,1.997,1.997,2.442,97.4,97.4,109.202,3.988,4.217,4.92,4.34,4.34,3.581,3.791,19.484,73.324,79.619,P16,J
1117.4,92.447,10.854,23.481,2.009,2.009,2.456,97.282,97.282,109.122,3.988,4.217,4.656,4.44,4.44,3.642,3.791,18.785,73.323,79.618,P16,J
1117.45,92.175,10.849,23.633,2.012,2.012,2.459,97.301,97.301,109.135,3.988,4.296,4.559,4.472,4.472,3.661,3.723,18.785,73.328,79.623,P16,J
1117.5,91.909,10.754,24.007,2.006,2.006,2.452,97.319,97.319,109.148,3.988,4.296,4.406,4.504,4.504,3.68,3.723,18.785,73.332,79.628,P16,J
1117.55,91.651,10.594,24.35,1.991,1.991,2.435,97.701,97.701,109.406,3.988,4.296,4.571,4.472,4.472,3.66,3.723,19.131,73.331,79.627,P16,J
1117.6,91.384,10.474,24.509,1.975,1.975,2.417,98.082,98.082,109.663,3.988,4.296,4.656,4.439,4.439,3.641,3.656,19.131,73.33,79.626,P16,J
1117.65,91.101,10.428,24.612,1.965,1.965,2.406,98.774,98.774,110.13,3.988,4.296,4.831,4.399,4.399,3.617,3.59,19.131,73.323,79.618,P16,J
1117.7,90.834,10.38,24.814,1.962,1.962,2.402,99.775,99.775,110.807,3.988,4.296,4.92,4.352,4.352,3.588,3.526,18.723,73.31,79.604,P16,J
1117.75,90.598,10.271,25.064,1.956,1.956,2.395,100.777,100.777,111.483,3.988,4.296,4.92,4.304,4.304,3.559,3.462,18.445,73.297,79.59,P16,J
1117.8,90.346,10.155,25.242,1.942,1.942,2.379,101.965,101.965,112.285,3.988,4.296,4.92,4.273,4.273,3.54,3.462,18.445,73.389,79.689,P16,J
1117.85,90.053,10.108,25.381,1.922,1.922,2.357,103.152,103.152,113.088,3.915,4.296,4.831,4.242,4.242,3.521,3.462,18.785,73.481,79.789,P16,J
1117.9,89.813,10.128,25.593,1.901,1.901,2.333,104.175,104.175,113.778,3.915,4.296,4.831,4.227,4.227,3.512,3.462,19.18,73.573,79.888,P16,J
1117.95,89.782,10.169,25.87,1.884,1.884,2.313,105.032,105.032,114.357,3.843,4.296,4.742,4.227,4.227,3.512,3.462,19.482,73.664,79.988,P16,J
1118.0,89.976,10.195,26.094,1.886,1.886,2.316,105.889,105.889,114.936,3.843,4.217,4.699,4.227,4.227,3.512,3.462,18.981,73.756,80.087,P16,J
1118.05,90.247,10.163,26.214,1.92,1.92,2.354,106.236,106.236,115.17,3.772,4.139,4.656,4.227,4.227,3.512,3.462,18.53,73.743,80.072,P16,J
1118.1,90.466,10.059,26.3,1.971,1.971,2.412,106.583,106.583,115.405,3.703,4.139,4.487,4.227,4.227,3.512,3.462,18.111,73.73,80.058,P17,J
1118.15,90.644,9.985,26.435,2.006,2.006,2.452,106.766,106.766,115.529,3.635,4.063,4.325,4.212,4.212,3.503,3.4,18.111,73.723,80.051,P17,J
1118.2,90.852,10.083,26.623,2.007,2.007,2.453,106.786,106.786,115.542,3.502,4.063,4.325,4.181,4.181,3.484,3.339,18.111,73.724,80.052,P17,J
1118.25,91.081,10.339,26.811,1.993,1.993,2.437,106.806,106.806,115.556,3.438,3.988,4.246,4.151,4.151,3.466,3.339,18.111,73.725,80.053,P17,J
1118.3,91.277,10.61,26.981,1.995,1.995,2.44,107.002,107.002,115.688,3.375,3.915,4.246,4.063,4.063,3.413,3.162,18.111,73.727,80.055,P17,J
1118.35,91.461,10.831,27.181,1.985,1.985,2.428,107.197,107.197,115.82,3.313,3.843,4.246,3.975,3.975,3.36,3.05,18.111,73.728,80.057,P17,J
1118.4,91.693,11.02,27.473,1.983,1.983,2.426,107.185,107.185,115.812,3.278,3.843,4.093,3.889,3.889,3.308,2.945,17.783,73.728,80.057,P17,J
1118.45,91.938,11.078,27.832,1.974,1.974,2.416,106.964,106.964,115.663,3.192,3.772,4.045,3.806,3.806,3.257,2.855,17.783,73.727,80.056,P17,J
1118.5,92.131,10.865,28.162,1.94,1.94,2.377,106.744,106.744,115.514,3.192,3.772,4.018,3.723,3.723,3.207,2.765,17.783,73.726,80.054,P17,J
1118.55,92.405,10.496,28.401,1.901,1.901,2.333,106.788,106.788,115.544,3.133,3.772,4.018,3.663,3.663,3.171,2.675,17.783,73.725,80.053,P17,J
1118.6,93.034,10.294,28.578,1.874,1.874,2.302,106.833,106.833,115.574,3.133,3.703,4.018,3.603,3.603,3.134,2.591,17.461,73.724,80.053,P17,J
1118.65,94.02,10.384,28.768,1.844,1.844,2.268,106.873,106.873,115.601,3.133,3.703,3.945,3.538,3.538,3.095,2.591,17.461,73.728,80.056,P17,J
1118.7,94.996,10.571,29.012,1.802,1.802,2.22,106.91,106.91,115.626,3.133,3.635,3.945,3.469,3.469,3.053,2.544,17.145,73.735,80.064,P17,J
1118.75,95.669,10.678,29.284,1.789,1.789,2.205,106.946,106.946,115.65,3.133,3.635,3.945,3.4,3.4,3.011,2.544,16.834,73.743,80.073,P17,J
1118.8,96.226,10.752,29.498,1.823,1.823,2.244,107.407,107.407,115.961,3.133,3.568,3.945,3.364,3.364,2.989,2.544,16.232,73.727,80.056,P17,J
1118.85,96.988,10.854,29.565,1.871,1.871,2.299,107.868,107.868,116.272,3.133,3.568,3.945,3.327,3.327,2.967,2.544,15.936,73.712,80.039,P17,J
1118.9,97.88,10.865,29.475,1.915,1.915,2.349,108.156,108.156,116.467,3.133,3.568,3.945,3.28,3.28,2.938,2.544,15.936,73.766,80.097,P17,J
1118.95,98.54,10.647,29.298,1.947,1.947,2.385,108.272,108.272,116.546,3.133,3.568,3.945,3.221,3.221,2.903,2.544,15.936,73.889,80.231,P17,J
1119.0,98.821,10.248,29.11,1.948,1.948,2.386,108.388,108.388,116.624,3.133,3.568,3.945,3.162,3.162,2.867,2.544,16.23,74.013,80.365,P17,J
1119.05,98.948,9.858,28.933,1.935,1.935,2.371,108.69,108.69,116.828,3.133,3.568,4.018,3.145,3.145,2.857,2.544,15.936,74.075,80.432,P17,J
1119.1,99.153,9.615,28.768,1.925,1.925,2.36,108.991,108.991,117.031,3.192,3.568,4.093,3.128,3.128,2.846,2.544,15.936,74.136,80.498,P17,J
1119.15,99.409,9.519,28.635,1.918,1.918,2.352,109.146,109.146,117.136,3.192,3.568,4.169,3.137,3.137,2.851,2.591,15.647,74.098,80.457,P17,J
1119.2,99.539,9.472,28.536,1.909,1.909,2.342,109.153,109.153,117.141,3.216,3.568,4.169,3.17,3.17,2.872,2.591,15.086,73.96,80.308,P17,J
1119.25,99.428,9.402,28.449,1.9,1.9,2.332,109.16,109.16,117.146,3.252,3.568,4.169,3.204,3.204,2.892,2.638,15.364,73.822,80.158,P17,J
1119.3,99.09,9.324,28.361,1.892,1.892,2.323,109.156,109.156,117.144,3.375,3.635,4.169,3.238,3.238,2.913,2.686,15.364,73.789,80.122,P17,J
1119.35,98.622,9.289,28.289,1.882,1.882,2.311,109.153,109.153,117.141,3.375,3.703,4.169,3.272,3.272,2.934,2.686,15.364,73.756,80.086,P17,J
1119.4,98.124,9.297,28.215,1.874,1.874,2.302,108.995,108.995,117.035,3.438,3.703,4.169,3.306,3.306,2.954,2.735,15.364,73.677,80.001,P17,J
1119.45,97.643,9.295,28.059,1.878,1.878,2.307,108.684,108.684,116.824,3.502,3.772,4.169,3.341,3.341,2.975,2.735,15.647,73.552,79.866,P17,J
1119.5,97.174,9.265,27.763,1.888,1.888,2.318,108.373,108.373,116.614,3.502,3.843,4.169,3.375,3.375,2.996,2.785,15.647,73.428,79.732,P17,J
1119.55,96.693,9.255,27.361,1.897,1.897,2.328,108.18,108.18,116.484,3.635,3.843,4.169,3.409,3.409,3.017,2.836,15.647,73.387,79.687,P17,J
1119.6,96.209,9.3,26.94,1.905,1.905,2.337,107.987,107.987,116.353,3.657,3.867,4.169,3.444,3.444,3.038,2.888,15.364,73.346,79.643,P17,J
1119.65,95.73,9.374,26.532,1.914,1.914,2.348,107.553,107.553,116.06,3.703,3.915,4.169,3.474,3.474,3.056,2.941,15.647,73.317,79.611,P17,J
1119.7,95.251,9.434,26.111,1.924,1.924,2.359,106.88,106.88,115.605,3.915,3.988,4.169,3.5,3.5,3.071,3.05,15.936,73.299,79.592,P17,J
1119.75,94.774,9.482,25.683,1.935,1.935,2.371,106.206,106.206,115.15,3.988,4.063,4.246,3.526,3.526,3.087,3.105,16.23,73.281,79.572,P17,J
1119.8,94.292,9.54,25.289,1.945,1.945,2.383,105.615,105.615,114.751,4.01,4.085,4.406,3.618,3.618,3.143,3.22,16.832,73.386,79.686,P17,J
1119.85,93.813,9.595,24.904,1.952,1.952,2.391,105.024,105.024,114.352,4.063,4.139,4.487,3.711,3.711,3.199,3.4,16.834,73.491,79.8,P17,J
1119.9,93.334,9.607,24.45,1.957,1.957,2.396,104.443,104.443,113.96,4.16,4.217,4.656,3.799,3.799,3.253,3.59,16.529,73.581,79.897,P17,J
1119.95,92.852,9.566,23.945,1.959,1.959,2.399,103.872,103.872,113.574,4.217,4.217,4.742,3.883,3.883,3.304,3.86,16.834,73.654,79.977,P17,J
1120.0,92.375,9.503,23.554,1.961,1.961,2.401,103.301,103.301,113.188,4.256,4.256,5.105,3.967,3.967,3.355,3.932,16.834,73.728,80.056,P17,J
1120.05,91.896,9.454,23.383,1.967,1.967,2.408,102.163,102.163,112.419,4.296,4.377,5.105,4.102,4.102,3.437,4.003,16.834,73.868,80.208,P17,J
1120.1,91.416,9.433,23.348,1.975,1.975,2.417,101.025,101.025,111.65,4.296,4.377,5.297,4.237,4.237,3.518,4.151,17.145,74.009,80.361,P17,J
1120.15,90.935,9.449,23.342,1.979,1.979,2.421,99.944,99.944,110.921,4.296,4.377,5.598,4.386,4.386,3.608,4.227,17.783,74.094,80.453,P17,J
1120.2,90.454,9.522,23.42,1.974,1.974,2.416,98.921,98.921,110.23,4.296,4.377,6.026,4.549,4.549,3.707,4.227,18.447,74.124,80.485,P17,J
1120.25,89.982,9.648,23.694,1.966,1.966,2.407,97.898,97.898,109.539,4.217,4.377,5.686,4.712,4.712,3.806,4.383,19.688,74.154,80.518,P17,J
1120.3,89.501,9.798,24.135,1.964,1.964,2.404,96.695,96.695,108.727,4.217,4.377,5.447,4.948,4.948,3.949,4.182,20.568,74.062,80.418,P17,J
1120.35,89.012,9.94,24.603,1.969,1.969,2.41,95.493,95.493,107.914,4.139,4.377,5.209,5.184,5.184,4.092,4.04,21.454,73.97,80.318,P17,J
1120.4,88.533,10.065,25.004,1.973,1.973,2.415,94.754,94.754,107.415,4.063,4.459,4.971,5.273,5.273,4.147,3.897,22.334,73.883,80.224,P17,J
1120.45,88.07,10.184,25.312,1.972,1.972,2.413,94.477,94.477,107.228,4.063,4.459,4.733,5.216,5.216,4.112,3.755,22.967,73.8,80.135,P17,J
1120.5,87.592,10.316,25.506,1.969,1.969,2.41,94.201,94.201,107.041,4.063,4.459,4.495,5.159,5.159,4.077,3.612,22.551,73.718,80.046,P17,J
1120.55,87.075,10.464,25.59,1.966,1.966,2.407,94.202,94.202,107.042,4.063,4.459,4.325,4.997,4.997,3.979,3.47,21.35,73.579,79.895,P17,J
1120.6,86.607,10.593,25.624,1.963,1.963,2.403,94.203,94.203,107.043,4.139,4.459,4.246,4.836,4.836,3.881,3.328,20.582,73.44,79.745,P17,J
1120.65,86.317,10.645,25.64,1.958,1.958,2.398,94.358,94.358,107.148,4.296,4.459,4.484,4.681,4.681,3.787,3.22,19.844,73.364,79.663,P17,J
1120.7,86.227,10.595,25.573,1.951,1.951,2.39,94.666,94.666,107.356,4.459,4.459,4.671,4.532,4.532,3.697,3.309,19.844,73.351,79.648,P17,J
1120.75,86.24,10.48,25.358,1.946,1.946,2.384,94.974,94.974,107.564,4.459,4.459,4.859,4.383,4.383,3.607,3.38,19.844,73.338,79.634,P17,J
1120.8,86.267,10.368,25.043,1.943,1.943,2.381,94.951,94.951,107.548,4.377,4.459,5.047,4.383,4.383,3.607,3.451,19.844,73.33,79.625,P17,J
1120.85,86.29,10.312,24.731,1.941,1.941,2.378,94.928,94.928,107.533,4.296,4.459,5.234,4.383,4.383,3.607,3.522,19.844,73.322,79.617,P17,J
1120.9,86.271,10.314,24.454,1.94,1.94,2.377,94.917,94.917,107.525,4.296,4.377,5.395,4.383,4.383,3.607,3.593,19.844,73.321,79.615,P17,J
1120.95,86.132,10.324,24.183,1.945,1.945,2.383,94.916,94.916,107.524,4.217,4.296,5.213,4.383,4.383,3.607,3.656,19.484,73.326,79.621,P17,J
1121.0,85.856,10.29,23.957,1.958,1.958,2.398,94.915,94.915,107.524,4.139,4.296,5.053,4.383,4.383,3.607,3.566,19.484,73.331,79.627,P17,J
1121.05,85.571,10.213,23.9,1.978,1.978,2.42,95.057,95.057,107.62,4.063,4.217,4.894,4.336,4.336,3.579,3.485,19.484,73.328,79.624,P17,J
1121.1,85.475,10.143,24.101,2.001,2.001,2.446,95.198,95.198,107.715,3.988,4.217,4.734,4.289,4.289,3.55,3.405,20.209,73.325,79.62,P17,J
1121.15,85.713,10.082,24.502,2.019,2.019,2.467,95.519,95.519,107.932,3.915,4.217,4.575,4.228,4.228,3.513,3.325,20.209,73.324,79.619,P17,J
1121.2,86.272,9.979,24.968,2.024,2.024,2.473,96.02,96.02,108.271,3.915,4.139,4.415,4.152,4.152,3.467,3.244,19.482,73.325,79.62,P17,J
1121.25,86.995,9.833,25.411,2.019,2.019,2.467,96.521,96.521,108.609,3.843,4.063,4.255,4.076,4.076,3.421,3.164,18.785,73.326,79.621,P17,J
1121.3,87.716,9.743,25.834,2.011,2.011,2.458,97.019,97.019,108.945,3.772,3.988,4.093,3.896,3.896,3.311,3.084,17.785,73.326,79.621,P17,J
1121.35,88.383,9.803,26.271,1.997,1.997,2.442,97.517,97.517,109.282,3.772,3.988,4.018,3.715,3.715,3.202,3.004,16.834,73.326,79.621,P17,J
1121.4,89.032,9.983,26.718,1.975,1.975,2.417,97.847,97.847,109.504,3.772,3.915,3.873,3.568,3.568,3.112,2.923,16.529,73.326,79.621,P17,J
1121.45,89.699,10.17,27.152,1.922,1.922,2.357,98.008,98.008,109.613,3.772,3.915,3.945,3.453,3.453,3.043,2.836,15.647,73.326,79.621,P17,J
1121.5,90.365,10.286,27.579,1.868,1.868,2.295,98.17,98.17,109.722,3.772,3.843,3.945,3.339,3.339,2.974,2.785,15.364,73.326,79.621,P17,J
